gid;nom;arrete_pref_numero;xy_precis;id_adr;adr_num;adr_voie;com_cp;com_insee;com_nom;lat_coor1;long_coor1;structure_siren;structure_type;structure_rais;structure_num;structure_voie;structure_cp;structure_insee;structure_com;_userid_creation;_userid_modification;_edit_datemaj;lieu_accessibilite;rdv_lundi;rdv_mardi;rdv_mercredi;rdv_jeudi;rdv_vendredi;rdv_samedi;rdv_dimanche;rdv;date_fermeture;date_ouverture;rdv_site_web;rdv_tel;rdv_tel2;rdv_modalites;rdv_consultation_prevaccination;centre_svi_repondeur;centre_fermeture;reserve_professionels_sante;centre_type
2014;Saint Martin d'Auxigny CV éphémère;;0.99999999649594;18223_0060_00005;;;18110;18223;Saint-Martin-d'Auxigny;47.2043;2.41728;130007842;8412Z;AGENCE REGIONALE DE SANTE DU CENTRE-VAL DE LOIRE;131;RUE DU FAUBOURG BANNIER;45000;45234;ORLEANS;18192;18192;2021-03-16 11:37:46.433332;;fermé;fermé;fermé;fermé;fermé;fermé;fermé;;;;;;;;;;t;;{}
2016;Saint Germain Du Puy Centre éphémère;;0.99999999132002;18213_0096_00001;;;18390;18213;Saint-Germain-du-Puy;47.0994;2.48294;130007842;8412Z;AGENCE REGIONALE DE SANTE DU CENTRE-VAL DE LOIRE;131;RUE DU FAUBOURG BANNIER;45000;45234;ORLEANS;18192;18192;2021-06-06 20:00:03.082613;;fermé;fermé;fermé;fermé;fermé;fermé;fermé;;;;https://partners.doctolib.fr/centre-de-sante/st-germain-du-puy/centre-de-vaccination-covid-19-centre-de-sante-st-germain-du-puy?pid=practice-179326&enable_cookies_consent=1;;;;;;t;;{}
2019;Vailly sur sauldre CV éphémère;;0.99999996590625;18269_0124_00025;;;18260;18269;Vailly-sur-Sauldre;47.4586;2.65132;130007842;8412Z;AGENCE REGIONALE DE SANTE DU CENTRE-VAL DE LOIRE;131;RUE DU FAUBOURG BANNIER;45000;45234;ORLEANS;18192;18192;2021-03-16 11:51:26.659313;;fermé;fermé;fermé;fermé;fermé;fermé;fermé;;;;;;;;;;t;;{}
2037;Montrichard CV éphémère;;0.9999999954016;41151_0470_00012;;;41400;41151;Montrichard Val de Cher;47.3431;1.18362;130007842;8412Z;AGENCE REGIONALE DE SANTE DU CENTRE-VAL DE LOIRE;131;RUE DU FAUBOURG BANNIER;45000;45234;ORLEANS;18192;18192;2021-06-06 20:00:03.099066;;fermé;fermé;fermé;fermé;fermé;fermé;fermé;;;;https://partners.doctolib.fr/vaccination-covid-19/montrichard-val-de-cher/centre-de-vaccination-covid-19-montrichard-val-de-cher?pid=practice-177607&enable_cookies_consent=1;;;;;;t;;"{""Séc. Civ. concourant""}"
2039;Selles sur Cher centre éphémère;;0.99999989599744;41242_0660;;;41130;41242;Selles-sur-Cher;47.2748;1.55408;130007842;8412Z;AGENCE REGIONALE DE SANTE DU CENTRE-VAL DE LOIRE;131;RUE DU FAUBOURG BANNIER;45000;45234;ORLEANS;18192;18350;2021-03-31 13:19:57.486636;;fermé;fermé;fermé;fermé;fermé;fermé;fermé;;;;;;;;;;t;;"{""Séc. Civ. concourant""}"
700;Centre de vaccination COVID - SAINT JEAN DE MAURIENNE;;0.99999919038562;73248_0460_00169;169;R des Ecoles;73300;73248;Saint-Jean-de-Maurienne;45.2776;6.34173;130008071;8412Z;AGENCE REGIONALE DE SANTE AUVERGNE-RHONE-ALPES;241;RUE GARIBALDI;69003;69383;LYON 3EME;8130;27785;2021-11-09 08:51:13.757232;OUI;8:30-13:00/13:30-17:00;8:30-13:00;8:30-13:00/13:30-17:00;8:30-13:00;8:30-13:00/13:30-17:00;8:30-13:00/13:30-17:00;fermé;t;;2021-01-15;https://partners.doctolib.fr/hopital-public/saint-jean-de-maurienne/centre-hospitalier-vallee-de-la-maurienne-vaccination-covid?pid=practice-164286?speciality_id=5494&enable_cookies_consent=1;+33479207142;8;;;;f;;"{""Campagne scolaire""}"
2041;Beauce la romaine centre éphémère;;0.99999989763768;41173_0174_00007;;;41240;41173;Beauce la Romaine;47.9122;1.52423;130007842;8412Z;AGENCE REGIONALE DE SANTE DU CENTRE-VAL DE LOIRE;131;RUE DU FAUBOURG BANNIER;45000;45234;ORLEANS;18192;18192;2021-06-06 20:00:03.103301;;fermé;fermé;fermé;fermé;fermé;fermé;fermé;;;;https://partners.doctolib.fr/centre-de-sante/beauce-la-romaine/centre-de-vaccination-de-beauce-la-romaine?pid=practice-177654&enable_cookies_consent=1;;;;;;t;;"{""Séc. Civ. concourant""}"
2046;Monthou sur Bièvre;;0.99999988256715;41145_0130_00051;;;41120;41145;Monthou-sur-Bièvre;47.4764;1.29413;130007842;8412Z;AGENCE REGIONALE DE SANTE DU CENTRE-VAL DE LOIRE;131;RUE DU FAUBOURG BANNIER;45000;45234;ORLEANS;18192;18192;2021-06-06 20:00:03.107541;;fermé;fermé;fermé;fermé;fermé;fermé;fermé;;;;https://partners.doctolib.fr/centre-de-sante/monthou-sur-bievre/centre-de-vaccination-espace-beauregard-monthou-sur-bievre?pid=practice-178052&enable_cookies_consent=1;;;;;;t;;"{""Séc. Civ. concourant""}"
2094;CV éphémère Méreau-Méry-Foëcy;;0.99999967351122;18148_0161_00007;7;Rue Saint Martin;18120;18148;Méreau;47.1631;2.05047;130007842;8412Z;AGENCE REGIONALE DE SANTE DU CENTRE-VAL DE LOIRE;131;RUE DU FAUBOURG BANNIER;45000;45234;ORLEANS;18192;18350;2021-03-29 21:15:15.213654;;fermé;fermé;fermé;fermé;fermé;fermé;fermé;;;;;;;;;;t;;{}
2101;Centre de vaccination - MSP relai Levet;;0.99999983349381;18126_0020_00003;3;Rue des Charmilles;18340;18126;Levet;46.9225;2.4074;130007842;8412Z;AGENCE REGIONALE DE SANTE DU CENTRE-VAL DE LOIRE;131;RUE DU FAUBOURG BANNIER;45000;45234;ORLEANS;18192;53;2021-06-07 11:22:29.645401;;ouvert;ouvert;ouvert;ouvert;ouvert;ouvert;fermé;;;2021-04-19;https://partners.doctolib.fr/centre-de-sante/levet/centre-de-vaccination-covid-19-levet?pid=practice-173070&enable_cookies_consent=1;;;;;;f;;
72;Centre de vaccination anti-covid - Réservé aux professionnels de Santé CH Laval;;0.99999982909275;53130_2690_00033;33;Rue du Haut Rocher;53000;53130;Laval;48.0656;-0.782253;130008006;8412Z;AGENCE REGIONALE DE SANTE PAYS DE LOIRE;17;BD GASTON DOUMERGUE;44200;44109;NANTES;362;10695;2021-06-06 20:00:01.724363;;9h-12h30 / 13h30-20h;9h-12h30 / 13h30-20h;9h-12h30 / 13h30-20h;9h-12h30 / 13h30-20h;9h-12h30 / 13h30-20h;9h-12h / 14h-17h;9h-12h;t;;2021-01-18;https://partners.doctolib.fr/hopital-public/laval/centre-de-vaccination-reserve-aux-professionnels-de-sante?speciality_id=5494&enable_cookies_consent=1;+33243665155;;réservé aux professionnels de santé libéraux;t;;f;t;{}
2103;CV éphémère Culan;;0.99999998015775;18083_0020;;;18270;18083;Culan;46.5468;2.35016;130007842;8412Z;AGENCE REGIONALE DE SANTE DU CENTRE-VAL DE LOIRE;131;RUE DU FAUBOURG BANNIER;45000;45234;ORLEANS;18192;18350;2021-06-06 20:00:03.132148;;fermé;fermé;fermé;fermé;fermé;fermé;fermé;;;;https://partners.doctolib.fr/centre-de-sante/culan/centre-de-vaccination-covid-19-maison-de-sante-de-culan?pid=practice-179070&enable_cookies_consent=1;;;;;;t;;{}
2225;Centre de vaccination de Bonneval;;0.99999991419312;28051_0515_00019;;;28800;28051;Bonneval;48.1815;1.3853;130007842;8412Z;AGENCE REGIONALE DE SANTE DU CENTRE-VAL DE LOIRE;131;RUE DU FAUBOURG BANNIER;45000;45234;ORLEANS;18192;18192;2021-05-04 09:50:40.610276;;fermé;fermé;fermé;fermé;fermé;fermé;fermé;;;;;;;;;;t;;
2074;Centre de vaccination - Saint-Cyr-sur-Loire;;0.99999956453392;37214_1214_00038;;Allée René Coulon;37540;37214;Saint-Cyr-sur-Loire;47.4185;0.651879;130007842;8412Z;AGENCE REGIONALE DE SANTE DU CENTRE-VAL DE LOIRE;131;RUE DU FAUBOURG BANNIER;45000;45234;ORLEANS;18192;20001;2021-11-16 10:17:43.925555;;9h-19h;9h-19h;9h-19h;9h-19h;9h-19h;9h-14h;fermé;;;2021-04-06;https://partners.doctolib.fr/centre-de-sante/saint-cyr-sur-loire/centre-de-vaccination-covid-19-saint-cyr-sur-loire?pid=practice-179346&enable_cookies_consent=1;0 800 009 110;;;;;t;;"{""Grand centre"",""Séc. Civ. concourant""}"
2102;MSP relai Châteaumeillant;;0.9999999990348;18057_0080_00005;5;Rue Bazannerie;18370;18057;Châteaumeillant;46.5593;2.19393;130007842;8412Z;AGENCE REGIONALE DE SANTE DU CENTRE-VAL DE LOIRE;131;RUE DU FAUBOURG BANNIER;45000;45234;ORLEANS;18192;53;2021-09-20 08:40:42.104542;;fermé;fermé;fermé;ouvert;fermé;fermé;fermé;f;;2021-04-15;https://partners.doctolib.fr/centre-de-sante/chateaumeillant/centre-de-vaccination-covid-19-chateaumeillant?pid=practice-171746&enable_cookies_consent=1;;;changement d' adresse : 5 rue bazannerie;;;f;;"{""Campagne scolaire""}"
2073;Centre de vaccination - Gymnase Onze Arpents de Saint-Avertin;;0.99999995940199;37208_0813_00001;2;Avenue Nelson Mandela;37550;37208;Saint-Avertin;47.3601;0.750189;130007842;8412Z;AGENCE REGIONALE DE SANTE DU CENTRE-VAL DE LOIRE;131;RUE DU FAUBOURG BANNIER;45000;45234;ORLEANS;18192;20001;2021-11-16 10:26:46.79374;;9h-19h;9h-19h;9h-19h;9h-19h;9h-19h;9h-14h;fermé;t;;2021-04-06;https://partners.doctolib.fr/centre-de-sante/saint-avertin/centre-de-vaccination-covid-19-saint-avertin?pid=practice-179340&enable_cookies_consent=1;0 800 009 110;;;;;t;;"{""Grand centre"",""Séc. Civ. concourant""}"
2291;Centre de vaccination - Illiers-Combray - Complexe sportif Jean Moulin;;0.99999999998291;28196_0040_00005;5;Rue de Bréhainville;28120;28196;Illiers-Combray;48.3031;1.24836;130007842;8412Z;AGENCE REGIONALE DE SANTE DU CENTRE-VAL DE LOIRE;131;RUE DU FAUBOURG BANNIER;45000;45234;ORLEANS;18350;18192;2021-06-06 20:00:03.226595;;fermé;fermé;9h-13h/14h-18h;fermé;fermé;fermé;fermé;;;2021-04-14;https://partners.doctolib.fr/centre-de-sante/illiers-combray/centre-de-vaccination-covid-19-illiers-combray?pid=practice-183884&enable_cookies_consent=1;;;;;;t;;
2293;CV éphémère - Sancoins;;0.99999999096323;18242_0075_00003;;;18600;18242;Sancoins;46.8308;2.91905;130007842;8412Z;AGENCE REGIONALE DE SANTE DU CENTRE-VAL DE LOIRE;131;RUE DU FAUBOURG BANNIER;45000;45234;ORLEANS;18350;18350;2021-06-06 20:00:03.300912;;fermé;fermé;fermé;fermé;fermé;fermé;fermé;;;;https://partners.doctolib.fr/centre-de-sante/sancoins/centre-de-vaccination-covid-19-sancoins?pid=practice-181627&enable_cookies_consent=1;;;;;;t;;{}
2364;Centre de vaccination éphémère;;1;18160_0188_00014;14;Rue Saint Pierre;18350;18160;Nérondes;46.9966;2.82116;130007842;8412Z;AGENCE REGIONALE DE SANTE DU CENTRE-VAL DE LOIRE;131;RUE DU FAUBOURG BANNIER;45000;45234;ORLEANS;18192;18192;2021-06-06 20:00:03.259574;;fermé;fermé;fermé;fermé;fermé;fermé;fermé;;;;https://partners.doctolib.fr/centre-de-sante/nerondes/centre-de-vaccination-maison-de-sante-de-nerondes?pid=practice-181277&enable_cookies_consent=1;;;;;;t;;
2414;CH Agglomération Montargoise - Grand Public;08 05 02 14 00;0.99999989308269;45004_0940_00068;658;Rue des Bourgoins;45200;45004;Amilly;47.9753;2.76813;130007842;8412Z;AGENCE REGIONALE DE SANTE DU CENTRE-VAL DE LOIRE;131;RUE DU FAUBOURG BANNIER;45000;45234;ORLEANS;18192;18192;2021-06-06 20:00:03.296033;;fermé;ouvert;ouvert;ouvert;ouvert;fermé;fermé;t;;2021-04-13;https://partners.doctolib.fr/hopital-public/montargis/centre-de-vaccination-covid-ch-de-montargis?pid=practice-163995&enable_cookies_consent=1;;;;;;f;f;
385;Centre hospitalier de Mâcon;;0.99999896488943;71270_2890;350;boulevard Louis Escande;71000;71270;Mâcon;46.3148;4.81368;130007933;8412Z;AGENCE REGIONALE DE SANTE BOURGOGNE-FRANCHE-COMTE;2;PL DES SAVOIRS;21000;21231;DIJON;82;82;2021-06-06 20:00:02.004767;;fermé;fermé;fermé;fermé;fermé;fermé;fermé;t;;;https://partners.doctolib.fr/hopital-public/macon/centre-de-vaccination-covid-19-ch-macon?speciality_id=5494&enable_cookies_consent=1;;;réservé aux professionnels de santé libéraux;;;f;;
2640;CV éphémère Tigy;;0.99999998900402;45324_0360_00001;28;rue de Sully;45510;45324;Tigy;47.7951;2.19797;130007842;8412Z;AGENCE REGIONALE DE SANTE DU CENTRE-VAL DE LOIRE;131;RUE DU FAUBOURG BANNIER;45000;45234;ORLEANS;18192;18192;2021-06-23 13:00:02.236835;;fermé;fermé;fermé;fermé;fermé;fermé;fermé;;;;https://partners.doctolib.fr/centre-de-sante/tigy/centre-ephemere-de-vaccination-covid-19-tigy?pid=practice-192119&enable_cookies_consent=1;;;;;;t;;
2641;CV éphémère Nogent-sur-Vernisson;;0.99999994019769;45229_0060_00005;;Rue Georges Bannery - gymnase;45290;45229;Nogent-sur-Vernisson;47.8464;2.74179;130007842;8412Z;AGENCE REGIONALE DE SANTE DU CENTRE-VAL DE LOIRE;131;RUE DU FAUBOURG BANNIER;45000;45234;ORLEANS;18192;18192;2021-06-23 13:00:02.237652;;fermé;fermé;fermé;fermé;fermé;fermé;fermé;;;;https://partners.doctolib.fr/centre-de-sante/georges-bannery/centre-ephemere-de-vaccination-covid-19-georges-bannery?pid=practice-192120&enable_cookies_consent=1;;;;;;t;;
2637;CV éphémère Lorris;;0.99999991971801;45187_0660_00031;;Rue de la Noue - Salle Blanche de Castille;45260;45187;Lorris;47.8894;2.51328;130007842;8412Z;AGENCE REGIONALE DE SANTE DU CENTRE-VAL DE LOIRE;131;RUE DU FAUBOURG BANNIER;45000;45234;ORLEANS;18192;18192;2021-09-24 13:38:10.194361;oui;selon planning;selon planning;selon planning;selon planning;fermé;fermé;fermé;f;2021-10-28;2021-09-13;https://partners.doctolib.fr/vaccination-covid-19/chateau-renard/centre-de-vaccination-covid-19-mobile-croix-rouge-est-du-loiret?pid=practice-191885&enable_cookies_consent=1;028924022;0760336751;;t;;f;f;
2636;CV éphémère Beaune-la-Rolande;;0.99999998654905;45030_0440_00007;;Rue du Stade - Salle de Parville;45340;45030;Beaune-la-Rolande;48.0697;2.43029;130007842;8412Z;AGENCE REGIONALE DE SANTE DU CENTRE-VAL DE LOIRE;131;RUE DU FAUBOURG BANNIER;45000;45234;ORLEANS;18192;18192;2021-09-03 10:57:19.908792;;ouvert;ouvert;ouvert;ouvert;ouvert;fermé;fermé;t;2021-10-22;2021-10-18;https://partners.doctolib.fr/vaccination-covid-19/chateau-renard/centre-de-vaccination-covid-19-mobile-croix-rouge-est-du-loiret?pid=practice-191884&enable_cookies_consent=1;;;;;;f;;
2634;CV éphémère Ferrières en Gâtinais;;0.99999907234605;45145_0260_00010;15;Rue Gérard Paris;45210;45145;Ferrières-en-Gâtinais;48.0897;2.78957;130007842;8412Z;AGENCE REGIONALE DE SANTE DU CENTRE-VAL DE LOIRE;131;RUE DU FAUBOURG BANNIER;45000;45234;ORLEANS;18192;18192;2021-09-24 13:39:06.108161;oui;selon planning;selon planning;selon planning;selon planning;fermé;fermé;fermé;f;2021-11-10;2021-09-27;https://partners.doctolib.fr/vaccination-covid-19/chateau-renard/centre-de-vaccination-covid-19-mobile-croix-rouge-est-du-loiret?pid=practice-191881&enable_cookies_consent=1;02 38 26 02 70;07 60 33 67 51;;t;t;f;f;"{""Equipe mobile""}"
1435;Centre Baléone;;0.99999931526244;2a271_b141;;T22 Centre commercial;20167;2A271;Sarrola-Carcopino;42.029;8.842;130007990;8412Z;AGENCE REGIONALE DE SANTE DE CORSE;;SAINT JOSEPH QUA;20090;2A004;AJACCIO;12661;12661;2021-06-06 20:00:02.855296;;08:30-17:30;08:30-17:30;08:30-17:30;08:30-17:30;08:30-17:30;08:30-17:30;08:30-17:30;t;;2021-02-13;https://partners.doctolib.fr/centre-de-sante/sarrola-carcopino/centre-vaccination-baleone?pid=practice-170136&enable_cookies_consent=1;+33495283747;;;t;;f;;{}
2104;Centre communal Lupino;2B-2021-03-19-00001;0.99999970287687;2b033_0330_00002;15;rue saint Exupéry;20600;2B033;Bastia;42.6973;9.45088;130007990;8412Z;AGENCE REGIONALE DE SANTE DE CORSE;;QUA SAINT JOSEPH;20090;2A004;AJACCIO;12661;12661;2021-07-06 15:17:58.521733;;08:00-18:00;08:00-18:00;08:00-18:00;08:00-18:00;08:00-18:00;08:00-18:00;A confirmer ;t;;2021-03-20;https://partners.doctolib.fr/centre-de-sante/bastia/centre-de-vaccination-covid-19-theatre-de-bastia?pid=practice-178174&enable_cookies_consent=1;+33495584105;;;t;;f;f;"{""Séc. Civ. concourant""}"
1052;Centre Communal ( Péristyle du théâtre) Bastia;;0.99999992981583;2b033_0680_00006_bis;6 bis;Rue Favalelli, Théâtre de Bastia;20200;2B033;Bastia;42.697;9.44737;130007990;8412Z;AGENCE REGIONALE DE SANTE DE CORSE;;QUA SAINT JOSEPH;20090;2A004;AJACCIO;12661;18072;2021-06-06 20:00:02.5946;OUI;8h30 - 11h30 / 14h - 16h30;8h30 - 11h30 / 14h - 16h30;8h30 - 11h30 / 14h - 16h30;8h30 - 11h30 / 14h - 16h30;8h30 - 11h30 / 14h - 16h30;fermé;fermé;t;2021-03-29;2021-01-18;https://partners.doctolib.fr/centre-de-sante/bastia/centre-de-vaccination-covid-19-theatre-de-bastia?pid=practice-167830&enable_cookies_consent=1;+33495559767;;;t;;t;;{}
1055;Maison de santé Polygone Bastia;;0.99999988828015;2b033_0011_01321;;Chemin d'Agliani;20600;2B033;Bastia;42.6664;9.42892;130007990;8412Z;AGENCE REGIONALE DE SANTE DE CORSE;;QUA SAINT JOSEPH;20090;2A004;AJACCIO;12661;19454;2021-07-27 08:37:04.463153;OUI;fermé;08:00-20:00;fermé;08:00-20:00;fermé;08:00-20:00;fermé;t;;2021-01-23;https://partners.doctolib.fr/maison-de-sante/bastia/centre-de-vaccination-covid-maison-de-sante-bastia-erbajolu?speciality_id=5494&enable_cookies_consent=1;+33767630667;;;t;;f;;
233;Centre de vaccination COVID - CHAMBERY Centre Hospitalier;;0.99999940005465;73065_2420_00740;740;Faubourg Maché - Espace santé publique - bâtiment Saint Hélène - 2éme étage;73000;73065;Chambéry;45.5642;5.90799;130008071;8412Z;AGENCE REGIONALE DE SANTE AUVERGNE-RHONE-ALPES;241;RUE GARIBALDI;69003;69383;LYON 3EME;41;8130;2021-06-06 20:00:01.902305;NON; 09:00-12:30/14:00-17:30; 09:00-12:30/14:00-17:30; 09:00-12:30/14:00-17:30; 09:00-12:30/14:00-17:30; 09:00-12:30/14:00-17:30;09:00-12:30/14:00-17:30;fermé;t;;2021-01-07;https://partners.doctolib.fr/hopital-public/chambery/hopital-de-chambery-centre-vaccination-covid-19?pid=practice-164383&enable_cookies_consent=1;+33479965519 ;;réservé aux professionnels de santé et aux personnes vulnérables à risque;t;;f;;{}
125;CH Les Andelys;;0.99999661944407;27016_0369_00002_b;;quai Enguerrand de Marigny;27700;27016;Les Andelys;49.2463;1.39514;130007909;8412Z;AGENCE REGIONALE DE SANTE NORMANDIE;2;PL JEAN NOUZILLE;14000;14118;CAEN;11533;18092;2021-06-06 20:00:01.756154;;;;;;;;;t;;2021-01-11;https://partners.doctolib.fr/hopital-public/évreux/ch-eure-seine-centre-de-vaccination-covid-vacci-covid-27?pid=practice-164913&enable_cookies_consent=1;+33279461156;;réservé aux professionnels de santé libéraux;f;;t;;{}
94;Avranches;;0.99999993865244;50411_jqjohl_00002;;salle socio culturelle de la chaussée ;50300;50411;Ponts sous Avranches;48.702;-1.34586;130007909;8412Z;AGENCE REGIONALE DE SANTE NORMANDIE;2;PL JEAN NOUZILLE;14000;14118;CAEN;11533;11533;2021-11-02 11:10:29.364508;;;;;;;;;t;;2021-01-11;https://partners.doctolib.fr/hopital-public/avranches-granville/ch-d-avranches-granville-centre-de-vaccination-covid?pid=practice-162761&?speciality_id=5494&enable_cookies_consent=1;+33279461156;;;f;;f;;"{""Séc. Civ. concourant""}"
74;CHI Eure-seine site Evreux;;0.99999507980484;27229_1962_09060;;Léon Schwartzenberg;27000;27229;Évreux;49.0315;1.11602;130007909;8412Z;AGENCE REGIONALE DE SANTE NORMANDIE;2;PL JEAN NOUZILLE;14000;14118;CAEN;11533;11533;2021-07-23 14:30:39.358879;;;;;;;;;t;2021-07-13;2021-01-06;https://partners.doctolib.fr/hopital-public/evreux/ch-eure-seine-centre-de-vaccination-covid-vacci-covid-27?pid=practice-162965&?speciality_id=5494&enable_cookies_consent=1;+33279461156;;;f;;t;;
85;CH Eure-seine Vernon;;0.99999995358086;27681_1930_00001;5;rue du docteur Jules Burnet;27200;27681;Vernon;49.0919;1.4878;130007909;8412Z;AGENCE REGIONALE DE SANTE NORMANDIE;2;PL JEAN NOUZILLE;14000;14118;CAEN;11533;11533;2021-07-23 14:31:31.984156;;;;;;;;;t;2021-07-13;2021-01-07;https://partners.doctolib.fr/hopital-public/evreux/ch-eure-seine-centre-de-vaccination-covid-vacci-covid-27?pid=practice-162966&?speciality_id=5494&enable_cookies_consent=1;+33279461156;;;f;;t;;
128;CH Bernay;;0.99999976803215;27056_0080_00005;5;Rue Anne de Ticheville;27300;27056;Bernay;49.0904;0.589182;130007909;8412Z;AGENCE REGIONALE DE SANTE NORMANDIE;2;PL JEAN NOUZILLE;14000;14118;CAEN;11533;11533;2021-07-23 14:32:07.899965;;;;;;;;;t;2021-07-13;2021-01-11;https://partners.doctolib.fr/hopital-public/evreux/ch-eure-seine-centre-de-vaccination-covid-vacci-covid-27?pid=practice-162968&?speciality_id=5494&enable_cookies_consent=1;+33279461156;;;t;;t;;
159;Clinique Vire;;0.99999996459121;14762_0020_00023;23;Rue des Acres;14500;14762;Vire Normandie;48.841;-0.896285;130007909;8412Z;AGENCE REGIONALE DE SANTE NORMANDIE;2;PL JEAN NOUZILLE;14000;14118;CAEN;11533;19248;2021-07-26 16:40:00.79665;;08H30 / 18h00;08h30 / 18h00;08h30 / 18h00;08h30 / 18h00;08h30 / 18h00;08h30 / 18h00;;t;;2021-01-11;https://partners.doctolib.fr/centre-de-sante/normandie/centre-de-vaccination-clinique-vire?speciality_id=5494&enable_cookies_consent=1;+33279461156;;;;;f;;"{""Dispositif aller vers ...""}"
154;GHH site de monod;;0.99998749286568;76447_0706_00029;29;Avenue Pierre Mendès France;76290;76447;Montivilliers;49.5262;0.184985;130007909;8412Z;AGENCE REGIONALE DE SANTE NORMANDIE;2;PL JEAN NOUZILLE;14000;14118;CAEN;11533;23384;2021-08-11 10:09:33.814702;;;;;;;;;;2021-08-11;2021-01-11;https://partners.doctolib.fr/hopital-public/montivilliers/groupe-hospitalier-du-havre-centre-vaccination-covid?pid=practice-163096&?speciality_id=5494&enable_cookies_consent=1;+33279461156;;;;;t;;
66;CHU ROUEN - BATIMENT AUBETTE;;0.99999438916591;76540_3530_00033;47;Boulevard Gambetta;76000;76540;Rouen;49.4398;1.10911;130007909;8412Z;AGENCE REGIONALE DE SANTE NORMANDIE;2;PL JEAN NOUZILLE;14000;14118;CAEN;11533;23384;2021-08-11 10:15:36.850709;;;;;;;;;t;2021-01-20;2021-01-06;https://partners.doctolib.fr/hopital-public/rouen/chu-de-rouen-centre-de-vaccination?pid=practice-162656&enable_cookies_consent=1;+33279461156;;;f;;t;;
141;CHI Elbeuf;;0.99999796723004;76561_1y33n4;4;rue du docteur villers;76410;76561;Saint-Aubin-lès-Elbeuf;49.3048;1.04178;130007909;8412Z;AGENCE REGIONALE DE SANTE NORMANDIE;2;PL JEAN NOUZILLE;14000;14118;CAEN;11533;23384;2021-08-11 10:16:40.890022;;;;;;;;;t;2021-08-11;2021-01-11;https://partners.doctolib.fr/hopital-public/saint-aubin-les-elbeuf/chi-elbeuf-louviers-centre-de-depistage-covid-19?speciality_id=5494&enable_cookies_consent=1;+33279461156;;réservé aux professionnels de santé libéraux;f;;t;;
393;Hôpital Nord Franche-Comté;;0.99999963514944;90097_0185_00100;100;Route de Moval;90400;90097;Trévenans;47.5763;6.87295;130007933;8412Z;AGENCE REGIONALE DE SANTE BOURGOGNE-FRANCHE-COMTE;2;PL DES SAVOIRS;21000;21231;DIJON;82;18183;2021-06-06 20:00:02.012717;;08:00-18:00;08:00-18:00;08:00-18:00;08:00-18:00;08:00-18:00;08:00-13:00;fermé;t;;2021-01-08;https://partners.doctolib.fr/hopital-public/trévenans/hnfc-centre-de-vaccination-covid-19?speciality_id=5494&enable_cookies_consent=1;+33384983690;;Uniquement pour les professionnels de santé;;;f;;{}
505;Polyclinique du parc - Caen - service soins externes;;0.99999932361523;14118_5130_00011;20;AVENUE DU CAPITAINE GUYNEMER;14000;14118;Caen;49.168;-0.344052;130007909;8412Z;AGENCE REGIONALE DE SANTE NORMANDIE;2;PL JEAN NOUZILLE;14000;14118;CAEN;11533;11533;2021-06-09 12:32:23.434988;;;;;;;;;t;2021-06-08;2021-01-18;https://partners.doctolib.fr/clinique-privee/caen/centre-de-vaccination-polyclinique-du-parc-caen?speciality_id=5494&enable_cookies_consent=1;+33279461156;;;;;t;;
788;CHU - Hôpital Saint Julien ;;0.99999973404754;76498_0250_00002;;Rue guillaume lecointe;76140;76498;Le Petit-Quevilly;49.4243;1.05951;130007909;8412Z;AGENCE REGIONALE DE SANTE NORMANDIE;2;PL JEAN NOUZILLE;14000;14118;CAEN;18092;23384;2021-08-11 10:12:27.901294;;;;;;;;;;2021-08-11;2021-01-12;https://partners.doctolib.fr/hopital-public/rouen/chu-de-rouen-centre-de-vaccination?pid=practice-162660&enable_cookies_consent=1;+33279461156;;;;;t;;
